DATE_TIME,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,Anomaly
2020-05-15 06:45:00,155.1533333333333,151.66666666666669,39.2,1412083158.2,25.04824510344827,25.746662,0.1034958783448276,0
2020-05-15 07:00:00,307.6933333333333,302.2799999999999,99.0,120964207.0,25.6732025,28.67470703333333,0.1994504836666666,1
2020-05-15 07:15:00,375.86,369.38666666666666,185.26666666666668,120964293.26666668,26.076818,30.72550493103449,0.317665025862069,1
2020-05-15 08:00:00,553.3785714285714,542.3785714285715,534.4285714285713,1348351335.4285717,27.678970266666667,35.705856366666666,0.4550275753333332,0
2020-05-15 08:00:00,559.5333333333333,548.38,541.8666666666666,120964649.86666667,27.678970266666667,35.705856366666666,0.4550275753333332,1
2020-05-15 09:00:00,847.2866666666669,829.1266666666666,1249.8666666666663,282594059.8666667,29.572043620689648,41.47150403448277,0.6542055951724136,0
2020-05-15 09:45:00,1065.3933333333337,1041.3733333333334,1992.6666666666667,593582017.6666665,31.375120033333328,45.71952399999999,0.799745994,1
2020-05-15 09:45:00,5286.5,517.05,747.5,7116898.5,27.450107666666668,40.93057693333333,0.5412059773333334,0
2020-05-15 10:15:00,1163.5,1135.3533333333332,2497.4666666666667,106659118.46666668,32.43747986206897,47.14350827586208,0.8748338506896551,0
2020-05-15 10:45:00,1236.613333333333,1205.7,3084.266666666667,1794961718.266667,33.19247010344828,50.249560172413794,0.943352708275862,1
2020-05-15 11:00:00,1288.986666666667,1256.7599999999995,3474.4666666666667,2215436.466666668,33.46205666666668,51.61099133333334,0.9579001053333333,1
2020-05-15 11:45:00,8566.0,837.3625,2399.875,7031072.875,30.811049333333333,47.8363832,0.4679868693333333,0
2020-05-15 12:30:00,1253.4733333333334,1222.1466666666668,4960.9333333333325,1794963594.9333332,35.96635756666666,58.8881528,0.9562375366666666,1
2020-05-15 12:45:00,1272.2333333333336,1240.4466666666665,5494.866666666667,282598304.86666673,35.992946499999995,57.72948603333334,0.9790904166666669,1
2020-05-15 12:45:00,1253.7733333333333,1222.62,5440.066666666666,345363.06666666653,35.992946499999995,57.72948603333334,0.9790904166666669,1
2020-05-15 12:45:00,1274.3733333333334,1242.5266666666666,5541.533333333334,1412088660.5333335,35.992946499999995,57.72948603333334,0.9790904166666669,1
2020-05-15 12:45:00,1316.1466666666663,1283.24,5665.4,2217627.4000000004,35.992946499999995,57.72948603333334,0.9790904166666669,1
2020-05-15 12:45:00,1331.9666666666667,1298.6733333333334,5694.533333333333,19947220.53333333,35.992946499999995,57.72948603333334,0.9790904166666669,1
2020-05-15 13:00:00,1260.6133333333337,1229.0866666666668,2588.4,2431599.4000000004,36.45858144827585,60.389376793103445,0.9264382120689656,0
2020-05-15 13:15:00,1240.44,1209.4199999999998,6294.999999999999,2218256.9999999995,36.93956406666666,56.85950403333334,0.904246814,1
2020-05-15 13:45:00,1247.14,1215.9466666666667,6932.533333333334,19948458.53333333,36.614378066666674,52.980611200000006,0.8660270623333334,1
2020-05-15 13:45:00,7721.625,755.9,3974.625,7606934.625,32.67847086666667,47.516884133333335,0.560985624,0
2020-05-15 14:30:00,5429.857143,532.2285714,4398.142857,6263957.143,34.08138426666667,54.51913673333334,0.466788824,0
2020-05-15 14:30:00,7223.0,706.425,4929.75,7174031.75,34.08138426666667,54.51913673333334,0.466788824,0
2020-05-15 14:30:00,7166.428571,701.2857143,4701.142857,7607661.143,34.08138426666667,54.51913673333334,0.466788824,0
2020-05-15 14:45:00,985.38,963.54,7783.8,1412090902.7999997,37.21659834482757,49.36587620689655,0.68664654,1
2020-05-15 16:30:00,4868.875,477.525,6107.125,7184099.125,34.35660993333333,41.28059066666666,0.344954196,0
2020-05-15 18:15:00,15.98,15.426666666666666,9618.8,181704879.8,33.98528399999999,32.47362655172414,0.010471804437931,1
2020-05-15 18:15:00,15.70714285714286,15.171428571428573,9093.214285714286,349016.2142857143,33.98528399999999,32.47362655172414,0.010471804437931,1
2020-05-16 06:15:00,43.36666666666667,41.93333333333333,7.466666666666666,1317952995.3333333,23.967375551724132,22.68291920689656,0.0351802419310345,0
2020-05-16 06:15:00,48.69333333333332,47.09333333333333,8.8,19951197.8,23.967375551724132,22.68291920689656,0.0351802419310345,0
2020-05-16 06:30:00,84.06,81.57333333333331,24.0,120969639.0,24.587146,23.915494766666665,0.0609255881666666,0
2020-05-16 06:30:00,698.5714286,67.7,16.0,7117882.0,21.985833666666664,21.195638,0.0495149681333333,0
2020-05-16 06:30:00,744.5,72.175,17.5,6277755.5,21.985833666666664,21.195638,0.0495149681333333,0
2020-05-16 07:45:00,3454.375,339.4875,239.75,7184649.75,23.38855407142857,27.937476071428577,0.2436428057142857,0
2020-05-16 08:15:00,592.7785714285714,580.85,538.5714285714286,209147223.5714285,29.1131897,42.300315966666666,0.4899591566666666,0
2020-05-16 08:15:00,627.2642857142857,614.55,576.2142857142858,1412093063.2142856,29.1131897,42.300315966666666,0.4899591566666666,0
2020-05-16 08:30:00,699.9785714285715,685.5285714285714,717.7142857142858,120970332.7142857,29.58924068965517,45.436127724137926,0.5499689682758621,1
2020-05-16 08:45:00,786.2933333333334,769.6866666666666,945.9333333333332,1659973092.9333334,30.2332306,47.4030934,0.5789609316666666,0
2020-05-16 09:30:00,975.2866666666667,953.7466666666664,1566.3333333333333,1708090310.3333335,31.737163266666663,54.30058103333333,0.7526609196666668,0
2020-05-16 09:45:00,1008.4642857142856,986.0285714285712,1774.2142857142856,282603818.2142857,32.11526058620689,56.264713862068966,0.7908359968965514,0
2020-05-16 09:45:00,6962.428571,681.8571429,1326.571429,7015578.571,27.030969466666665,41.825665333333326,0.5405936786666665,0
2020-05-16 10:15:00,1141.3066666666664,1114.3933333333334,2402.4,1659974549.4,32.974314482758615,58.694732793103455,0.850826361724138,1
2020-05-16 10:30:00,9428.0,922.0375,1890.625,6790817.625,28.2829874,48.962665,0.654436842,0
2020-05-16 11:30:00,1287.4666666666665,1255.2800000000002,3843.0,19955032.0,34.8309061724138,63.092098931034485,0.9810386655172416,1
2020-05-16 11:30:00,928.7,905.486666666667,3782.6666666666674,1215285732.6666667,34.8309061724138,63.092098931034485,0.9810386655172416,1
2020-05-16 11:30:00,1280.5733333333333,1248.5533333333335,3752.2666666666655,106669838.26666668,34.8309061724138,63.092098931034485,0.9810386655172416,1
2020-05-16 12:00:00,1030.68,1007.6266666666668,3519.0000000000005,329516843.0,36.231302137931024,66.0162788275862,0.9797943403448274,1
2020-05-16 12:00:00,892.8466666666666,872.1533333333333,4258.866666666666,120973873.86666666,36.231302137931024,66.0162788275862,0.9797943403448274,1
2020-05-16 12:30:00,142.13333333333333,139.1866666666667,1995.6,351014.6,35.73488673333333,55.99414356666667,0.731962184,1
2020-05-16 12:30:00,10750.42857,1050.371429,3529.142857,7168964.143,30.8864686,50.44957046666666,0.76711941,0
2020-05-16 12:30:00,1105.2600000000002,1078.94,5005.866666666667,838432798.8666666,35.73488673333333,55.99414356666667,0.731962184,1
2020-05-16 12:45:00,754.4933333333335,738.62,5132.533333333334,19956321.53333333,35.67410289655172,53.97351393103448,0.4870487120689654,1
2020-05-16 12:45:00,683.08,669.0,5211.466666666667,1659977358.4666667,35.67410289655172,53.97351393103448,0.4870487120689654,1
2020-05-16 13:00:00,1070.8,1045.986666666667,5355.0,19956544.0,35.51978066666666,53.70854493333333,0.70216736,1
2020-05-16 13:15:00,1157.3285714285716,1129.3428571428572,5701.285714285715,1659977848.2857144,35.95901182758621,54.6805472413793,0.6825979027586205,1
2020-05-16 13:30:00,1142.4666666666665,1114.6666666666667,5895.066666666666,19957084.066666663,36.162999766666665,57.33585800000001,0.8414354963333333,1
2020-05-16 13:30:00,1068.5285714285717,1043.7357142857145,5581.428571428572,282607625.42857134,36.162999766666665,57.33585800000001,0.8414354963333333,1
2020-05-16 13:45:00,772.1266666666666,755.5933333333331,5909.533333333334,1412098396.5333333,35.903057700000005,52.909612033333325,0.4480849389999999,1
2020-05-16 14:00:00,264.18,258.77333333333337,1915.2666666666669,209148600.26666668,35.1703901724138,48.407383448275866,0.634171807586207,1
2020-05-16 14:00:00,812.8266666666667,795.2266666666667,4054.2,2437266.2,35.1703901724138,48.407383448275866,0.634171807586207,1
2020-05-16 14:45:00,7098.714286,695.1428571,5532.714286,6195534.714,32.3501976,46.20359726666666,0.5149644066666667,0
2020-05-16 15:45:00,460.6571428571429,452.21428571428567,4515.571428571428,1215286465.5714288,34.33549355172413,41.21859306896552,0.3116804148275861,0
2020-05-16 16:15:00,2781.714286,272.8571429,6187.142857,7020439.143,31.9597596,36.301157466666666,0.191869824,0
2020-05-16 17:15:00,48.04666666666667,46.48,7842.666666666665,593597309.6666667,31.8386771,32.7122988,0.0307999431833333,1
2020-05-16 17:15:00,46.72666666666667,45.220000000000006,6247.6,1708094991.6,31.8386771,32.7122988,0.0307999431833333,1
2020-05-16 17:30:00,1184.375,115.175,6392.75,7190802.75,31.300166866666668,31.599767866666667,0.0795873111333333,0
2020-05-16 17:30:00,17.313333333333333,16.72,3171.266666666667,1794970263.266667,31.22422073333334,29.016643266666662,0.0055210760799999,0
2020-05-16 18:00:00,400.4285714,38.72857143,6668.0,6535144.0,30.311684133333333,28.36227433333333,0.0262128633333333,0
2020-05-16 18:00:00,393.375,38.0125,6166.125,7181643.125,30.311684133333333,28.36227433333333,0.0262128633333333,1
2020-05-17 07:15:00,107.78,104.76666666666668,55.6,838435876.6,26.135726448275864,27.00165524137931,0.0694368633448276,0
2020-05-17 07:45:00,330.5857142857143,324.6071428571429,149.3571428571429,1708095152.3571427,27.6051717,32.49521086666666,0.2357182519999999,0
2020-05-17 09:45:00,932.4333333333332,911.9933333333332,1531.7333333333331,1412101739.733333,31.79815365517241,50.57241631034481,0.7143508155172414,0
2020-05-17 09:45:00,970.1933333333332,948.7533333333334,1593.1333333333332,181714496.1333333,31.79815365517241,50.57241631034481,0.7143508155172414,1
2020-05-17 10:45:00,1022.8066666666666,999.64,2478.333333333333,19961597.333333336,32.98318686666667,50.800837966666656,0.7487384033333335,1
2020-05-17 11:00:00,994.8466666666668,972.7466666666666,2679.9333333333334,111532507.93333332,33.59000886206896,51.39774210344827,0.744102428275862,1
2020-05-17 11:30:00,717.7666666666667,702.8599999999999,3211.333333333333,181716114.33333328,33.97323479310345,47.9988477586207,0.4981052958620688,0
2020-05-17 11:30:00,12708.125,1239.3375,3356.25,7185006.25,32.317808071428566,63.145581571428565,0.97745754,1
2020-05-17 13:15:00,911.72,890.4333333333334,4397.8,169603107.26666665,35.52410268965517,56.54186906896551,0.7998285427586208,1
2020-05-17 13:30:00,436.92,427.35333333333335,1597.4666666666665,1954284.666666667,36.10341906666667,59.100529966666656,0.6887480663333334,0
2020-05-17 13:45:00,326.71333333333337,319.4866666666666,4325.466666666668,1215291132.4666667,36.21466379310345,55.30187886206895,0.7612834286206895,0
2020-05-17 14:00:00,8559.0,836.6,5479.428571,7187129.429,34.48483913333333,55.32990506666666,0.6977725753333333,0
2020-05-17 15:45:00,420.95333333333326,413.51333333333326,6304.866666666667,106680112.86666664,35.5120261724138,41.27848017241379,0.2785615713793103,0
2020-05-17 15:45:00,424.8866666666667,417.36,4982.133333333335,1215291789.1333334,35.5120261724138,41.27848017241379,0.2785615713793103,0
2020-05-17 16:15:00,4361.166667,427.7833333,7199.0,7179220.0,31.03193885714285,39.526938357142846,0.3384331157142856,0
2020-05-17 16:30:00,606.5333333333333,594.3000000000001,5374.200000000001,1215292181.2000003,36.07769153333333,44.569872033333326,0.4045281216666666,0
2020-05-17 17:30:00,1385.0,134.8125,7480.625,6802950.625,27.601739071428568,29.47836742857143,0.0945128417142857,0
2020-05-17 18:15:00,134.5,12.9875,7758.0,6204352.0,26.136122600000004,25.373767200000003,0.0103677880266666,0
2020-05-18 06:15:00,386.7142857,37.4,5.857142857,6204358.857,21.431498266666665,20.859558,0.0283668289333333,0
2020-05-18 06:15:00,402.0,38.87142857,6.285714286,6542744.286,21.431498266666665,20.859558,0.0283668289333333,0
2020-05-18 07:00:00,4.466666666666667,4.306666666666668,0.1333333333333333,2247743177.1333327,22.266623413793106,21.529330586206893,0.0066534674275862,0
2020-05-18 08:15:00,1384.625,134.9,338.5,7198705.5,23.337219066666663,26.20634773333333,0.0897481783333333,0
2020-05-18 08:30:00,429.88,422.0866666666666,199.86666666666667,838443240.8666666,25.09011933333333,29.4129538,0.286081037,0
2020-05-18 09:00:00,1772.875,173.7875,479.0,7008962.0,23.7412598,27.86075853333333,0.1154349828,0
2020-05-18 09:30:00,842.0066666666668,823.72,811.6666666666667,2232603.666666667,27.32489017241379,37.78216986206897,0.5877528527586208,1
2020-05-18 09:45:00,1547.285714,151.2428571,591.8571429,7028817.857,23.76213573333333,26.630550000000003,0.0992951618,0
2020-05-18 09:45:00,969.507142857143,948.1285714285716,1038.142857142857,593605396.1428571,27.701905379310343,40.01903634482758,0.6936572341379309,0
2020-05-18 11:00:00,51.946666666666665,50.853333333333325,1895.4666666666665,120983839.46666668,28.949897448275863,41.61910062068966,0.6689661120689653,0
2020-05-18 12:45:00,8124.75,795.1625,2237.25,6805237.25,26.93235466666667,44.0610454,0.5511298453333334,0
2020-05-18 13:15:00,1136.5857142857142,1109.4785714285715,4651.928571428571,1659990410.9285717,31.4158641724138,49.11488696551722,0.8388255679310344,1
2020-05-18 13:30:00,1241.5466666666666,1210.6799999999998,4963.9333333333325,838448004.9333332,32.053389366666664,50.11713053333334,0.8313699896666666,1
2020-05-18 13:45:00,12445.71429,1213.9,3207.571429,7192254.571,27.86127913333333,52.84501126666667,0.97148052,1
2020-05-18 14:15:00,994.6333333333332,972.5666666666666,2545.333333333333,209158414.3333333,33.168809033333325,50.7588666,0.7463281493333334,1
2020-05-18 14:45:00,944.9285714285712,924.2142857142858,5175.214285714284,1348375029.214286,33.482829466666665,49.369564,0.6675782790000002,0
2020-05-18 16:15:00,4381.375,430.1375,5027.875,7203394.875,27.479427066666663,37.63392773333333,0.299364092,0
2020-05-19 07:30:00,2732.857143,268.1571429,177.4285714,7203944.429,24.80741786666666,29.581636466666662,0.1886549799999999,0
2020-05-19 07:45:00,3382.375,331.9625,262.375,6210068.375,25.04675513333333,31.106146266666663,0.2351156386666667,0
2020-05-19 08:00:00,454.35333333333335,445.72,459.2000000000001,120986618.2,26.654752586206893,32.383876379310344,0.3126744565517241,1
2020-05-19 08:30:00,4247.714286,417.1142857,462.4285714,6808855.429,25.61507166666667,33.972491733333335,0.2977888,0
2020-05-19 08:45:00,310.3533333333333,304.82,801.5333333333333,111545347.53333332,26.747689,32.03219493103448,0.2290580524137931,0
2020-05-19 09:15:00,425.0266666666668,417.1666666666666,835.8,329526859.79999995,27.386309241379315,34.54598362068967,0.2753400410344827,0
2020-05-19 09:45:00,311.0533333333333,305.6,1176.6666666666663,282622209.6666667,27.278511793103448,31.882327413793107,0.2245894565517241,0
2020-05-19 10:00:00,385.36666666666656,378.6333333333334,1331.6666666666667,1215297381.6666665,27.565809133333328,32.14256796666667,0.2635695233333332,0
2020-05-19 10:00:00,382.2600000000001,375.51333333333326,1339.7333333333331,2238374.7333333334,27.565809133333328,32.14256796666667,0.2635695233333332,1
2020-05-19 10:15:00,154.95999999999998,151.44666666666663,282.6,981715.0,28.93706556666666,41.523643,0.7757806623333334,1
2020-05-19 11:15:00,1119.4533333333331,1092.7333333333331,2204.2666666666664,209162316.26666665,30.9685251,50.26547433333333,0.9542261986666664,0
2020-05-19 11:15:00,6591.625,645.225,2390.75,6367437.75,28.478570533333333,47.685272,0.4994732739999999,0
2020-05-19 12:30:00,1215.7666666666669,1186.4266666666665,4031.2,1659997540.1999998,32.68662231034483,52.33079479310344,0.8343676568965516,0
2020-05-19 12:45:00,1168.607142857143,1140.392857142857,4235.214285714284,106692826.2142857,32.76796153333333,50.572105,0.8438206080000001,0
2020-05-19 13:30:00,1227.7600000000002,1198.0400000000002,5076.733333333335,593617124.7333333,33.95278820689655,53.399306620689664,0.839523890689655,1
2020-05-19 14:00:00,939.6428571428572,918.9285714285712,5583.714285714284,593617631.7142857,33.976512896551725,49.866708,0.6510980537931034,1
2020-05-19 14:00:00,8670.142857,848.3,4846.285714,7018764.286,29.9116638,49.188905600000005,0.6448023653333332,0
2020-05-19 14:30:00,10416.0,1018.242857,5314.571429,7019232.571,30.299320466666668,50.359466600000005,0.730578768,0
2020-05-19 15:00:00,573.6999999999999,562.22,6584.133333333332,1660000093.1333334,33.798010433333324,42.3022998,0.369271392,1
2020-05-19 16:15:00,34.425,33.2625,6649.75,111551195.75,22.933313250000005,21.12170025,0.02300295125,0
2020-05-19 17:15:00,6.5666666666666655,6.326666666666665,6154.466666666667,209166266.4666667,23.62663786666667,21.9704834,0.0078289189366666,1
2020-05-19 17:15:00,1810.428571,177.4714286,6771.0,7635143.0,28.59915553333333,31.82115473333333,0.1278067490666667,0
2020-05-19 18:30:00,2.286666666666666,2.2,6683.0,593618731.0,23.76923651724137,21.45997579310345,0.0063741435275862,1
2020-05-20 06:15:00,418.5,40.475,6.5,6290103.5,21.70994886666666,19.537300666666667,0.0321055547333333,0
2020-05-20 06:45:00,113.28,110.13333333333333,46.066666666666656,1708110837.0666666,24.00944055172413,24.11705706896552,0.0815247817241379,1
2020-05-20 06:45:00,109.75333333333332,106.67333333333332,43.73333333333333,282627630.73333335,24.00944055172413,24.11705706896552,0.0815247817241379,1
2020-05-20 06:45:00,953.875,92.6625,40.375,7040505.375,22.1559958,20.62310193333333,0.0713916354666666,0
2020-05-20 07:00:00,151.97333333333333,148.4,77.13333333333334,1708110868.1333332,24.19482623333333,25.095684733333336,0.1068528692333333,1
2020-05-20 07:15:00,240.98,236.46,110.2,365375.2,24.43605424137931,26.56041113793103,0.174225292413793,1
2020-05-20 08:15:00,520.0266666666665,509.96,543.1333333333332,282628130.1333334,26.174195366666662,34.1762287,0.3966988159999999,1
2020-05-20 08:30:00,697.7,683.2666666666668,693.1333333333334,282628280.1333334,26.49222537931035,35.83274265517242,0.4990015193103448,1
2020-05-20 08:30:00,678.5071428571429,664.5142857142856,675.2857142857141,1348379022.285714,26.49222537931035,35.83274265517242,0.4990015193103448,0
2020-05-20 08:30:00,605.0266666666668,592.7266666666667,647.6,1675316963.4666667,26.49222537931035,35.83274265517242,0.4990015193103448,1
2020-05-20 08:45:00,735.9000000000002,720.5214285714286,890.0,181735630.0,26.776749666666667,36.66196696666668,0.501239439,1
2020-05-20 08:45:00,727.9533333333335,712.7599999999999,864.0666666666667,1794982631.0666666,26.776749666666667,36.66196696666668,0.501239439,1
2020-05-20 08:45:00,654.7466666666667,641.3733333333333,861.4666666666667,1708111652.4666667,26.776749666666667,36.66196696666668,0.501239439,1
2020-05-20 09:00:00,755.6133333333331,739.7666666666665,1013.2,1348379360.1999998,27.25867220689656,38.37599344827586,0.5697500368965517,1
2020-05-20 09:15:00,894.8666666666669,875.1866666666666,1259.4000000000003,2245016.4000000004,27.7584269,40.67017606666668,0.6406315396666667,1
2020-05-20 09:30:00,8732.285714,854.3857143,1430.285714,7145242.286,27.20111693333333,44.107206266666665,0.6374122793333333,0
2020-05-20 09:45:00,960.6799999999998,939.52,1750.0666666666666,181736490.0666667,28.474303266666663,43.55698946666667,0.6862952536666667,1
2020-05-20 10:00:00,1034.928571428571,1010.7928571428572,1946.571428571429,2245703.5714285704,28.602340733333328,44.1669975,0.747509839,1
2020-05-20 10:00:00,678.9357142857142,664.0,1887.571428571429,1794983654.5714288,28.602340733333328,44.1669975,0.747509839,1
2020-05-20 14:15:00,1121.1750000000002,1095.6,7087.0,1412124556.0,34.32369355555555,52.94268122222222,0.7792082066666665,1
2020-05-20 14:15:00,1005.775,983.4000000000002,2560.75,1726959.75,34.32369355555555,52.94268122222222,0.7792082066666665,1
2020-05-20 14:30:00,958.4666666666668,937.0466666666669,2134.933333333333,367399.9333333333,34.165522233333334,51.36092636666666,0.740106457,1
2020-05-20 15:00:00,977.1066666666666,955.5266666666664,7925.133333333333,2462766.133333334,34.696256433333346,49.871641,0.6510247456666666,1
2020-05-20 15:00:00,972.3333333333331,950.86,7882.266666666667,2496019.2666666666,34.696256433333346,49.871641,0.6510247456666666,0
2020-05-20 15:15:00,878.08,859.12,8043.733333333331,593626774.7333332,34.74052886206896,49.13013541379309,0.5921279251724137,1
2020-05-20 15:30:00,878.3533333333332,859.3933333333333,8380.33333333333,2463221.333333333,34.91765323333333,48.48633400000001,0.5751749540000001,1
2020-05-20 17:15:00,246.35333333333327,241.58,4335.066666666666,1728734.066666667,33.378233517241384,36.39362724137931,0.1821361048275861,0
2020-05-20 17:30:00,249.25,244.41428571428577,9338.57142857143,19990310.571428567,33.276536,35.80599556666667,0.1589812296666666,0
2020-05-20 17:45:00,168.58666666666667,164.98666666666665,9360.866666666663,2464201.8666666667,32.67218623333333,34.304395666666665,0.1115232662999999,0
2020-05-21 06:30:00,89.84666666666665,87.22666666666667,24.06666666666667,2464288.066666667,24.054223517241383,22.877097275862067,0.0615359128965517,0
2020-05-21 07:30:00,347.19999999999993,341.3214285714286,205.6428571428572,120996946.64285716,25.6293538,30.21505633333333,0.2804657803333333,1
2020-05-21 08:15:00,616.9785714285714,604.4857142857142,569.5,2498084.5,27.0080363,36.20038943333332,0.4523513453333334,1
2020-05-21 08:30:00,703.0466666666665,688.5133333333334,725.2666666666665,2498240.266666666,27.568994,38.0886988275862,0.5087915496551723,1
